0,1,2,3,4,5,6,7,8
2012/09/21(星期五),6450,10,5950,10.0,6400.0,0.0,5400.0,0.0
2012/09/22(星期六),6440,10,5940,10.0,6400.0,0.0,5400.0,0.0
2012/09/24(星期一),6410,30,5910,30.0,6300.0,100.0,5300.0,100.0
2012/09/25(星期二),6420,10,5920,10.0,6400.0,100.0,5400.0,100.0
2012/09/26(星期三),6420,0,5920,0.0,6400.0,0.0,5400.0,0.0
2012/09/27(星期四),6400,20,5900,20.0,6400.0,0.0,5400.0,0.0
2012/09/28(星期五),6460,60,5960,60.0,6500.0,100.0,5500.0,100.0
2012/09/29(星期六),6430,30,5930,30.0,6500.0,0.0,5500.0,0.0
2012/10/01(星期一),6420,10,5920,10.0,6400.0,100.0,5400.0,100.0
2012/10/02(星期二),6450,30,5950,30.0,6500.0,100.0,5500.0,100.0
2012/10/03(星期三),6440,10,5940,10.0,6500.0,0.0,5500.0,0.0
2012/10/04(星期四),6470,30,5970,30.0,6500.0,0.0,5500.0,0.0
2012/10/05(星期五),6500,30,6000,30.0,6700.0,200.0,5700.0,200.0
2012/10/06(星期六),6460,40,5960,40.0,6600.0,100.0,5600.0,100.0
2012/10/08(星期一),6430,30,5930,30.0,6600.0,0.0,5600.0,0.0
2012/10/09(星期二),6450,20,5950,20.0,6600.0,0.0,5600.0,0.0
2012/10/10(星期三),6400,50,5900,50.0,6600.0,0.0,5600.0,0.0
2012/10/11(星期四),6410,10,5910,10.0,6500.0,100.0,5500.0,100.0
2012/10/12(星期五),6430,20,5930,20.0,6500.0,0.0,5500.0,0.0
2012/10/13(星期六),6360,70,5860,70.0,6400.0,100.0,5400.0,100.0
2012/10/15(星期一),6340,20,5840,20.0,6400.0,0.0,5400.0,0.0
2012/10/16(星期二),6310,30,5810,30.0,6400.0,0.0,5400.0,0.0
2012/10/17(星期三),6360,50,5860,50.0,6400.0,0.0,5400.0,0.0
2012/10/18(星期四),6360,0,5860,0.0,6500.0,100.0,5500.0,100.0
2012/10/19(星期五),6330,30,5830,30.0,6500.0,0.0,5500.0,0.0
2012/10/20(星期六),6240,90,5740,90.0,6300.0,200.0,5300.0,200.0
2012/10/22(星期一),6270,30,5770,30.0,6300.0,0.0,5300.0,0.0
2012/10/23(星期二),6280,10,5780,10.0,6300.0,0.0,5300.0,0.0
2012/10/24(星期三),6240,40,5740,40.0,6200.0,100.0,5200.0,100.0
2012/10/25(星期四),6230,10,5730,10.0,6200.0,0.0,5200.0,0.0
2012/10/26(星期五),6230,0,5730,0.0,6200.0,0.0,5200.0,0.0
2012/10/27(星期六),6210,20,5710,10.0,6100.0,100.0,5100.0,100.0
2012/10/29(星期一),6240,30,5740,30.0,6100.0,0.0,5100.0,0.0
2012/10/30(星期二),6220,20,5720,20.0,6000.0,100.0,5000.0,100.0
2012/10/31(星期三),6220,0,5720,0.0,6100.0,100.0,5100.0,100.0
2012/11/01(星期四),6240,20,5740,20.0,6200.0,100.0,5200.0,100.0
2012/11/02(星期五),6230,10,5730,10.0,6200.0,0.0,5200.0,0.0
2012/11/03(星期六),6100,130,5600,130.0,6100.0,100.0,5100.0,100.0
2012/11/05(星期一),6120,20,5620,20.0,6100.0,0.0,5100.0,0.0
2012/11/06(星期二),6130,10,5630,10.0,6100.0,0.0,5100.0,0.0
2012/11/07(星期三),6220,90,5720,90.0,6100.0,0.0,5100.0,0.0
2012/11/08(星期四),6220,0,5720,0.0,6100.0,0.0,5100.0,0.0
2012/11/09(星期五),6260,40,5760,40.0,6100.0,0.0,5100.0,0.0
2012/11/10(星期六),6240,20,5740,20.0,6100.0,0.0,5100.0,0.0
2012/11/12(星期一),6230,10,5730,10.0,6100.0,0.0,5100.0,0.0
2012/11/13(星期二),6230,0,5730,0.0,6100.0,0.0,5100.0,0.0
2012/11/14(星期三),6240,10,5740,10.0,6200.0,100.0,5200.0,100.0
2012/11/15(星期四),6240,0,5740,0.0,6200.0,0.0,5200.0,0.0
2012/11/16(星期五),6220,20,5720,20.0,6100.0,100.0,5100.0,100.0
2012/11/17(星期六),6220,0,5720,0.0,6100.0,0.0,5100.0,0.0
2012/11/19(星期一),6240,20,5740,20.0,6100.0,0.0,5100.0,0.0
2012/11/20(星期二),6270,30,5770,30.0,6200.0,100.0,5200.0,100.0
2012/11/21(星期三),6250,20,5750,20.0,6200.0,0.0,5200.0,0.0
2012/11/22(星期四),6260,10,5760,10.0,6200.0,0.0,5200.0,0.0
2012/11/23(星期五),6260,0,5760,0.0,6200.0,0.0,5200.0,0.0
2012/11/24(星期六),6330,70,5830,70.0,6300.0,100.0,5300.0,100.0
2012/11/26(星期一),6320,10,5820,10.0,6300.0,0.0,5300.0,0.0
2012/11/27(星期二),6310,10,5810,10.0,6300.0,0.0,5300.0,0.0
2012/11/28(星期三),6290,10,5790,10.0,6300.0,0.0,5300.0,0.0
2012/11/29(星期四),6230,60,5730,60.0,6300.0,0.0,5300.0,0.0
2012/11/30(星期五),6240,10,5740,10.0,6300.0,0.0,5300.0,0.0
2012/12/01(星期六),6190,50,5690,50.0,6300.0,0.0,5300.0,0.0
2012/12/03(星期一),6220,30,5720,30.0,6300.0,0.0,5300.0,0.0
2012/12/04(星期二),6210,10,5710,10.0,6200.0,100.0,5200.0,100.0
2012/12/05(星期三),6170,10,5670,40.0,6200.0,0.0,5200.0,0.0
2012/12/06(星期四),6140,30,5640,40.0,6200.0,0.0,5200.0,0.0
2012/12/07(星期五),6170,30,5670,30.0,6200.0,0.0,5200.0,0.0
2012/12/08(星期六),6170,0,5670,0.0,6200.0,0.0,5200.0,0.0
2012/12/10(星期一),6170,0,5670,0.0,6300.0,100.0,5300.0,100.0
2012/12/11(星期二),6170,0,5670,0.0,6300.0,0.0,5300.0,0.0
2012/12/12(星期三),6170,0,5670,0.0,6300.0,0.0,5300.0,0.0
2012/12/13(星期四),6160,10,5660,10.0,6300.0,0.0,5300.0,0.0
2012/12/14(星期五),6160,0,5660,0.0,6300.0,0.0,5300.0,0.0
2012/12/15(星期六),6150,10,5650,10.0,6300.0,0.0,5300.0,0.0
2012/12/16,4610,0,4410,0.0,5500.0,0.0,4500.0,0.0
2012/12/17(星期一),6130,20,5630,20.0,6300.0,0.0,5300.0,0.0
2012/12/18(星期二),6150,20,5650,20.0,6300.0,0.0,5300.0,0.0
2012/12/19(星期三),6070,80,5570,80.0,6200.0,100.0,5200.0,100.0
2012/12/20(星期四),6050,20,5550,20.0,6200.0,0.0,5200.0,0.0
2012/12/21(星期五),5950,100,5450,100.0,6100.0,100.0,5100.0,100.0
2012/12/22(星期六),6010,60,5510,60.0,6000.0,100.0,5000.0,100.0
2012/12/24(星期一),6010,0,5510,0.0,6000.0,0.0,5000.0,0.0
2012/12/25(星期二),6030,20,5530,20.0,6000.0,0.0,5000.0,0.0
2012/12/26(星期三),6020,10,5520,10.0,6000.0,0.0,5000.0,0.0
2012/12/27(星期四),6010,10,5510,10.0,6000.0,0.0,5000.0,0.0
2012/12/28(星期五),6030,20,5530,20.0,6000.0,0.0,5000.0,0.0
2012/12/29(星期六),6010,20,5510,20.0,6000.0,0.0,5000.0,0.0
2012/12/31(星期一),6010,0,5510,0.0,6000.0,0.0,5000.0,0.0
2013/01/02(星期三),6060,50,5560,50.0,6100.0,100.0,5100.0,100.0
2013/01/03(星期四),6080,20,5580,20.0,6100.0,0.0,5100.0,0.0
2013/01/04(星期五),5980,100,5480,100.0,6000.0,100.0,5000.0,100.0
2013/01/05(星期六),5990,10,5490,10.0,6100.0,100.0,5100.0,100.0
2013/01/06,4840,10,4340,10.0,5700.0,0.0,4700.0,0.0
2013/01/07(星期一),6010,20,5510,20.0,6100.0,0.0,5100.0,0.0
2013/01/08(星期二),5980,30,5480,30.0,6100.0,0.0,5100.0,0.0
2013/01/09(星期三),6000,20,5500,20.0,6100.0,0.0,5100.0,0.0
2013/01/10(星期四),5990,10,5490,10.0,6200.0,100.0,5200.0,100.0
2013/01/11(星期五),6020,30,5520,30.0,6300.0,100.0,5300.0,100.0
2013/01/12(星期六),5990,30,5490,30.0,6300.0,0.0,5300.0,0.0
2013/01/14(星期一),6010,20,5510,20.0,6300.0,0.0,5300.0,0.0
2013/01/15(星期二),6010,0,5510,0.0,6400.0,100.0,5400.0,100.0
2013/01/16(星期三),6060,50,5560,50.0,6400.0,0.0,5400.0,0.0
2013/01/17(星期四),6050,10,5550,10.0,6500.0,100.0,5500.0,100.0
2013/01/18(星期五),6070,20,5570,20.0,6500.0,0.0,5500.0,0.0
2013/01/19(星期六),6050,20,5550,20.0,6400.0,100.0,5400.0,100.0
2013/01/21(星期一),6070,20,5570,20.0,6500.0,100.0,5500.0,100.0
2013/01/22(星期二),6090,20,5590,20.0,6500.0,0.0,5500.0,0.0
2013/01/23(星期三),6100,10,5600,10.0,6500.0,0.0,5500.0,0.0
2013/01/24(星期四),6070,30,5570,30.0,6500.0,0.0,5500.0,0.0
2013/01/25(星期五),6040,30,5540,30.0,6500.0,0.0,5500.0,0.0
2013/01/26(星期六),6020,20,5520,20.0,6500.0,0.0,5500.0,0.0
2013/01/28(星期一),6060,40,5560,40.0,6500.0,0.0,5500.0,0.0
2013/01/29(星期二),6090,30,5590,30.0,6500.0,0.0,5500.0,0.0
2013/01/30(星期三),6100,10,5600,10.0,6500.0,0.0,5500.0,0.0
2013/01/31(星期四),6150,50,5650,50.0,6500.0,0.0,5500.0,0.0
2013/02/01(星期五),6100,50,5600,50.0,6500.0,0.0,5500.0,0.0
2013/02/02(星期六),6110,10,5610,10.0,6500.0,0.0,5500.0,0.0
2013/02/04(星期一),6130,20,5630,20.0,6500.0,0.0,5500.0,0.0
2013/02/05(星期二),6130,0,5630,0.0,6500.0,0.0,5500.0,0.0
2013/02/06(星期三),6110,20,5610,20.0,6500.0,0.0,5500.0,0.0
2013/02/07(星期四),6130,20,5630,20.0,6500.0,0.0,5500.0,0.0
2013/02/08(星期五),6120,10,5620,10.0,6500.0,0.0,5500.0,0.0
2013/02/18(星期一),5990,130,5490,130.0,6500.0,0.0,5500.0,0.0
2013/02/19(星期二),5970,20,5470,20.0,6500.0,0.0,5500.0,0.0
2013/02/20(星期三),5940,30,5440,30.0,6500.0,0.0,5500.0,0.0
2013/02/21(星期四),5780,160,5280,160.0,6400.0,100.0,5400.0,100.0
2013/02/22(星期五),5850,70,5350,70.0,6400.0,0.0,5400.0,0.0
2013/02/23(星期六),5850,0,5350,0.0,6300.0,100.0,5300.0,100.0
2013/02/25(星期一),5870,20,5370,20.0,6300.0,0.0,5300.0,0.0
2013/02/26(星期二),5920,50,5420,50.0,6300.0,0.0,5300.0,0.0
2013/02/27(星期三),5950,30,5450,30.0,6300.0,0.0,5300.0,0.0
2013/02/28(星期四),5910,40,5410,40.0,6300.0,0.0,5300.0,0.0
2013/03/01(星期五),5860,50,5360,50.0,6300.0,0.0,5300.0,0.0
2013/03/02(星期六),5840,20,5340,20.0,6300.0,0.0,5300.0,0.0
2013/03/04(星期一),5860,20,5360,20.0,6300.0,0.0,5300.0,0.0
2013/03/05(星期二),5860,0,5360,0.0,6300.0,0.0,5300.0,0.0
2013/03/06(星期三),5850,10,5350,10.0,6300.0,0.0,5300.0,0.0
2013/03/07(星期四),5860,10,5360,10.0,6300.0,0.0,5300.0,0.0
2013/03/08(星期五),5850,10,5350,10.0,6300.0,0.0,5300.0,0.0
2013/03/09(星期六),5850,0,5350,0.0,6300.0,0.0,5300.0,0.0
2013/03/11(星期一),5870,20,5370,20.0,6300.0,0.0,5300.0,0.0
2013/03/12(星期二),5860,10,5360,10.0,6300.0,0.0,5300.0,0.0
2013/03/13(星期三),5890,30,5390,30.0,6300.0,0.0,5300.0,0.0
2013/03/14(星期四),5860,30,5360,30.0,6300.0,0.0,5300.0,0.0
2013/03/15(星期五),5880,20,5380,20.0,6300.0,0.0,5300.0,0.0
2013/03/16(星期六),5880,0,5380,0.0,6300.0,0.0,5300.0,0.0
2013/03/18(星期一),5910,30,5410,30.0,6300.0,0.0,5300.0,0.0
2013/03/19(星期二),5930,20,5430,20.0,6300.0,0.0,5300.0,0.0
2013/03/20(星期三),5960,30,5460,30.0,6300.0,0.0,5300.0,0.0
2013/03/21(星期四),5940,20,5440,20.0,6300.0,0.0,5300.0,0.0
2013/03/22(星期五),5970,30,5470,30.0,6300.0,0.0,5300.0,0.0
2013/03/23(星期六),5970,0,5470,0.0,6300.0,0.0,5300.0,0.0
2013/03/25(星期一),6000,30,5500,30.0,6300.0,0.0,5300.0,0.0
2013/03/26(星期二),5950,50,5450,50.0,6300.0,0.0,5300.0,0.0
2013/03/27(星期三),5930,20,5430,20.0,6300.0,0.0,5300.0,0.0
2013/03/28(星期四),5960,30,5460,30.0,6300.0,0.0,5300.0,0.0
2013/03/29(星期五),5930,30,5430,30.0,6300.0,0.0,5300.0,0.0
2013/03/30(星期六),5930,0,5430,0.0,6300.0,0.0,5300.0,0.0
2013/04/01(星期一),5940,10,5440,10.0,6300.0,0.0,5300.0,0.0
2013/04/02(星期二),5940,0,5440,0.0,6300.0,0.0,5300.0,0.0
2013/04/03(星期三),5850,90,5350,90.0,6200.0,100.0,5200.0,100.0
2013/04/04(星期四),5760,90,5260,90.0,6200.0,0.0,5200.0,0.0
2013/04/05(星期五),5770,10,5270,10.0,6200.0,0.0,5200.0,0.0
2013/04/06(星期六),5870,100,5370,100.0,6100.0,100.0,5100.0,100.0
2013/04/08(星期一),5890,20,5390,20.0,6100.0,0.0,5100.0,0.0
2013/04/09(星期二),5880,10,5380,10.0,6100.0,0.0,5100.0,0.0
2013/04/10(星期三),5910,30,5410,30.0,6100.0,0.0,5100.0,0.0
2013/04/11(星期四),5840,70,5340,70.0,6000.0,100.0,5000.0,100.0
2013/04/12(星期五),5850,10,5350,10.0,6000.0,0.0,5000.0,0.0
2013/04/13(星期六),5510,340,5010,340.0,5800.0,200.0,4800.0,200.0
2013/04/15(星期一),5410,100,4910,100.0,5800.0,0.0,4800.0,0.0
2013/04/16(星期二),5010,400,4510,400.0,5400.0,400.0,4400.0,400.0
2013/04/17(星期三),5150,140,4650,140.0,5600.0,200.0,4600.0,200.0
2013/04/18(星期四),5080,70,4580,70.0,5600.0,0.0,4600.0,0.0
2013/04/19(星期五),5210,130,4710,130.0,5600.0,0.0,4600.0,0.0
2013/04/20(星期六),5230,20,4730,20.0,5600.0,0.0,4600.0,0.0
2013/04/22(星期一),5270,40,4770,40.0,5600.0,0.0,4600.0,0.0
2013/04/23(星期二),5330,60,4830,60.0,5600.0,0.0,4600.0,0.0
2013/04/24(星期三),5310,20,4810,20.0,5600.0,0.0,4600.0,0.0
2013/04/25(星期四),5330,20,4830,20.0,5600.0,0.0,4600.0,0.0
2013/04/26(星期五),5440,110,4940,110.0,5800.0,200.0,4800.0,200.0
2013/04/27(星期六),5380,60,4880,60.0,5800.0,0.0,4800.0,0.0
2013/04/29(星期一),5410,30,4910,30.0,5800.0,0.0,4800.0,0.0
2013/04/30(星期二),5420,10,4920,10.0,5800.0,0.0,4800.0,0.0
2013/05/01(星期三),5420,0,4920,0.0,5800.0,0.0,4800.0,0.0
2013/05/02(星期四),5370,50,4870,50.0,5700.0,100.0,4700.0,100.0
2013/05/03(星期五),5430,60,4930,60.0,5800.0,100.0,4800.0,100.0
2013/05/04(星期六),5410,20,4910,20.0,5800.0,0.0,4800.0,0.0
2013/05/06(星期一),5420,10,4920,10.0,5800.0,0.0,4800.0,0.0
2013/05/07(星期二),5390,30,4890,30.0,5800.0,0.0,4800.0,0.0
2013/05/08(星期三),5340,50,4840,50.0,5800.0,0.0,4800.0,0.0
2013/05/09(星期四),5380,40,4880,40.0,5800.0,0.0,4800.0,0.0
2013/05/10(星期五),5370,10,4870,10.0,5800.0,0.0,4800.0,0.0
2013/05/11(星期六),5320,50,4820,50.0,5800.0,0.0,4800.0,0.0
2013/05/13(星期一),5350,30,4850,30.0,5800.0,0.0,4800.0,0.0
2013/05/14(星期二),5360,10,4860,10.0,5800.0,0.0,4800.0,0.0
2013/05/15(星期三),5330,30,4770,90.0,5800.0,0.0,4800.0,0.0
2013/05/16(星期四),5220,110,4720,50.0,5800.0,0.0,4800.0,0.0
2013/05/17(星期五),5200,20,4700,20.0,5800.0,0.0,4800.0,0.0
2013/05/18(星期六),5100,100,4600,100.0,5700.0,100.0,4700.0,100.0
2013/05/20(星期一),5060,40,4560,40.0,5700.0,0.0,4700.0,0.0
2013/05/21(星期二),5160,100,4660,100.0,5800.0,100.0,4800.0,100.0
2013/05/22(星期三),5110,50,4610,50.0,5700.0,100.0,4700.0,100.0
2013/05/23(星期四),5100,10,4600,10.0,5700.0,0.0,4700.0,0.0
2013/05/24(星期五),5190,90,4690,90.0,5700.0,0.0,4700.0,0.0
2013/05/25(星期六),5160,30,4660,30.0,5700.0,0.0,4700.0,0.0
2013/05/27(星期一),5190,30,4690,30.0,5700.0,0.0,4700.0,0.0
2013/05/28(星期二),5190,0,4690,0.0,5700.0,0.0,4700.0,0.0
2013/05/29(星期三),5180,10,4680,10.0,5700.0,0.0,4700.0,0.0
2013/05/30(星期四),5210,30,4710,30.0,5700.0,0.0,4700.0,0.0
2013/05/31(星期五),5280,70,4780,70.0,5800.0,100.0,4800.0,100.0
2013/06/01(星期六),5180,100,4680,100.0,5700.0,100.0,4700.0,100.0
2013/06/03(星期一),5210,30,4710,30.0,5800.0,100.0,4800.0,100.0
2013/06/04(星期二),5260,50,4760,50.0,5900.0,100.0,4900.0,100.0
2013/06/05(星期三),5230,30,4730,30.0,5900.0,0.0,4900.0,0.0
2013/06/06(星期四),5200,30,4700,30.0,5900.0,0.0,4900.0,0.0
2013/06/07(星期五),5230,30,4730,30.0,5900.0,0.0,4900.0,0.0
2013/06/08(星期六),5120,110,4620,110.0,5900.0,0.0,4900.0,0.0
2013/06/10(星期一),5150,30,4650,30.0,5900.0,0.0,4900.0,0.0
2013/06/11(星期二),5160,10,4660,10.0,5900.0,0.0,4900.0,0.0
2013/06/13(星期四),5190,30,4690,30.0,5800.0,100.0,4800.0,100.0
2013/06/14(星期五),5160,30,4660,30.0,5700.0,100.0,4700.0,100.0
2013/06/15(星期六),5160,0,4660,0.0,5700.0,0.0,4700.0,0.0
2013/06/17(星期一),5170,10,4670,10.0,5700.0,0.0,4700.0,0.0
2013/06/18(星期二),5160,10,4660,10.0,5700.0,0.0,4700.0,0.0
2013/06/19(星期三),5110,50,4610,50.0,5700.0,0.0,4700.0,0.0
2013/06/20(星期四),5060,50,4560,50.0,5600.0,100.0,4600.0,100.0
2013/06/21(星期五),4870,190,4370,190.0,5400.0,200.0,4400.0,200.0
2013/06/22(星期六),4870,0,4370,0.0,5400.0,0.0,4400.0,0.0
2013/06/24(星期一),4890,20,4390,20.0,5500.0,100.0,4500.0,100.0
2013/06/25(星期二),4860,30,4360,30.0,5300.0,200.0,4300.0,200.0
2013/06/26(星期三),4740,120,4240,120.0,5300.0,0.0,4300.0,0.0
2013/06/27(星期四),4680,60,4180,60.0,5300.0,0.0,4300.0,0.0
2013/06/28(星期五),4520,160,4020,160.0,5200.0,100.0,4200.0,100.0
2013/06/29(星期六),4640,120,4140,120.0,5300.0,100.0,4300.0,100.0
2013/07/01(星期一),4650,10,4150,10.0,5300.0,0.0,4300.0,0.0
2013/07/02(星期二),4710,60,4210,60.0,5400.0,100.0,4400.0,100.0
2013/07/03(星期三),4690,20,4190,20.0,5400.0,0.0,4400.0,0.0
2013/07/04(星期四),4710,20,4210,20.0,5400.0,0.0,4400.0,0.0
2013/07/05(星期五),4670,40,4170,40.0,5300.0,100.0,4300.0,100.0
2013/07/06(星期六),4580,90,4080,90.0,5300.0,0.0,4300.0,0.0
2013/07/08(星期一),4610,30,4110,30.0,5300.0,0.0,4300.0,0.0
2013/07/09(星期二),4700,90,4200,90.0,5500.0,200.0,4500.0,200.0
2013/07/10(星期三),4680,20,4180,20.0,5400.0,100.0,4400.0,100.0
2013/07/11(星期四),4780,100,4280,100.0,5500.0,100.0,4500.0,100.0
2013/07/12(星期五),4780,0,4280,0.0,5500.0,0.0,4500.0,0.0
2013/07/15(星期一),4810,30,4310,30.0,5600.0,100.0,4600.0,100.0
2013/07/16(星期二),4770,40,4270,40.0,5600.0,0.0,4600.0,0.0
2013/07/17(星期三),4790,20,4290,20.0,5600.0,0.0,4600.0,0.0
2013/07/18(星期四),4770,20,4270,20.0,5600.0,0.0,4600.0,0.0
2013/07/19(星期五),4800,30,4300,30.0,5600.0,0.0,4600.0,0.0
2013/07/20(星期六),4820,20,4320,20.0,5600.0,0.0,4600.0,0.0
2013/07/22(星期一),4890,70,4390,70.0,5700.0,100.0,4700.0,100.0
2013/07/23(星期二),4970,80,4470,80.0,5700.0,0.0,4700.0,0.0
2013/07/24(星期三),4980,10,4480,10.0,5700.0,0.0,4700.0,0.0
2013/07/25(星期四),4920,60,4420,60.0,5700.0,0.0,4700.0,0.0
2013/07/26(星期五),4970,50,4470,50.0,5700.0,0.0,4700.0,0.0
2013/07/27(星期六),4950,20,4450,20.0,5700.0,0.0,4700.0,0.0
2013/07/29(星期一),4940,10,4440,10.0,5600.0,100.0,4600.0,100.0
2013/07/30(星期二),4950,10,4450,10.0,5700.0,100.0,4700.0,100.0
2013/07/31(星期三),4960,10,4460,10.0,5700.0,0.0,4700.0,0.0
2013/08/01(星期四),4930,30,4430,30.0,5700.0,0.0,4700.0,0.0
2013/08/02(星期五),4900,30,4400,0.0,5700.0,0.0,4700.0,0.0
2013/08/03(星期六),4900,0,4400,0.0,5700.0,0.0,4700.0,0.0
2013/08/05(星期一),4910,10,4410,10.0,5700.0,0.0,4700.0,0.0
2013/08/06(星期二),4860,50,4360,50.0,5700.0,0.0,4700.0,0.0
2013/08/07(星期三),4810,50,4310,50.0,5600.0,100.0,4600.0,100.0
2013/08/08(星期四),4830,20,4330,20.0,5700.0,100.0,4700.0,100.0
2013/08/09(星期五),4900,70,4400,70.0,5900.0,200.0,4900.0,200.0
2013/08/10(星期六),4900,0,4400,0.0,5900.0,0.0,4900.0,0.0
2013/08/12(星期一),4950,50,4450,50.0,5900.0,0.0,4900.0,0.0
2013/08/13(星期二),4970,20,4470,20.0,5900.0,0.0,4900.0,0.0
2013/08/14(星期三),4940,30,4440,30.0,5900.0,0.0,4900.0,0.0
2013/08/15(星期四),5000,60,4500,60.0,6000.0,100.0,5000.0,100.0
2013/08/16(星期五),5080,80,4580,80.0,6000.0,0.0,5000.0,0.0
2013/08/17(星期六),5100,20,4600,20.0,6000.0,0.0,5000.0,0.0
2013/08/19(星期一),5130,30,4630,30.0,6000.0,0.0,5000.0,0.0
2013/08/20(星期二),5090,40,4590,40.0,6000.0,0.0,5000.0,0.0
2013/08/21(星期三),5120,30,4620,30.0,6000.0,0.0,5000.0,0.0
2013/08/22(星期四),5080,40,4580,40.0,6000.0,0.0,5000.0,0.0
2013/08/23(星期五),5130,50,4630,50.0,6000.0,0.0,5000.0,0.0
2013/08/24(星期六),5180,50,4680,50.0,6000.0,0.0,5000.0,0.0
2013/08/26(星期一),5200,20,4700,20.0,6000.0,0.0,5000.0,0.0
2013/08/27(星期二),5190,10,4690,10.0,6000.0,0.0,5000.0,0.0
2013/08/28(星期三),5260,70,4760,70.0,6100.0,100.0,5100.0,100.0
2013/08/29(星期四),5240,20,4740,20.0,6000.0,100.0,5000.0,100.0
2013/08/30(星期五),5230,10,4730,10.0,6000.0,0.0,5000.0,0.0
2013/08/31(星期六),5180,50,4680,50.0,5900.0,100.0,4900.0,100.0
2013/09/02(星期一),5160,20,4660,20.0,6000.0,100.0,5000.0,100.0
2013/09/03(星期二),5160,0,4660,0.0,6000.0,0.0,5000.0,0.0
2013/09/04(星期三),5230,70,4730,70.0,6000.0,0.0,5000.0,0.0
2013/09/05(星期四),5150,80,4650,80.0,5900.0,100.0,4900.0,100.0
2013/09/06(星期五),5110,40,4610,40.0,5800.0,100.0,4800.0,100.0
2013/09/07(星期六),5150,40,4650,40.0,5900.0,100.0,4900.0,100.0
2013/09/09(星期一),5130,20,4630,20.0,5900.0,0.0,4900.0,0.0
2013/09/10(星期二),5120,10,4620,10.0,5800.0,100.0,4800.0,100.0
2013/09/11(星期三),5070,50,4570,50.0,5800.0,0.0,4800.0,0.0
2013/09/12(星期四),4980,90,4480,90.0,5800.0,0.0,4800.0,0.0
2013/09/13(星期五),4890,90,4390,90.0,5700.0,0.0,4700.0,0.0
2013/09/14(星期六),4920,30,4420,30.0,5700.0,0.0,4700.0,0.0
2013/09/16(星期一),4920,0,4420,0.0,5700.0,0.0,4700.0,0.0
2013/09/17(星期二),4900,20,4400,20.0,5700.0,0.0,4700.0,0.0
2013/09/18(星期三),4830,70,4330,70.0,5600.0,100.0,4600.0,100.0
2013/09/20(星期五),5020,190,4520,190.0,5700.0,100.0,4700.0,100.0
2013/09/21(星期六),4890,130,4390,130.0,5600.0,100.0,4600.0,100.0
2013/09/23(星期一),4890,0,4390,0.0,5600.0,0.0,4600.0,0.0
2013/09/24(星期二),4910,20,4410,20.0,5600.0,0.0,4600.0,0.0
2013/09/25(星期三),4910,0,4410,0.0,5600.0,0.0,4600.0,0.0
2013/09/26(星期四),4930,20,4430,20.0,5600.0,0.0,4600.0,0.0
2013/09/27(星期五),4910,20,4410,20.0,5500.0,100.0,4500.0,100.0
2013/09/28(星期六),4930,20,4430,20.0,5500.0,0.0,4500.0,0.0
2013/09/30(星期一),4960,30,4460,30.0,5500.0,0.0,4500.0,0.0
2013/10/01(星期二),4920,40,4420,40.0,5500.0,100.0,4500.0,100.0
2013/10/02(星期三),4780,140,4280,140.0,5400.0,100.0,4400.0,100.0
2013/10/03(星期四),4850,70,4350,70.0,5500.0,100.0,4500.0,100.0
2013/10/04(星期五),4840,10,4340,10.0,5500.0,0.0,4500.0,0.0
2013/10/05(星期六),4830,10,4330,10.0,5500.0,0.0,4500.0,0.0
2013/10/07(星期一),4840,10,4340,10.0,5500.0,0.0,4500.0,0.0
2013/10/08(星期二),4890,50,4390,50.0,5500.0,0.0,4500.0,0.0
2013/10/09(星期三),4870,20,4370,20.0,5500.0,0.0,4500.0,0.0
2013/10/10(星期四),4800,70,4300,70.0,5500.0,0.0,4500.0,0.0
2013/10/11(星期五),4770,30,4270,30.0,5500.0,0.0,4500.0,0.0
2013/10/12(星期六),4680,90,4180,90.0,5400.0,100.0,4400.0,100.0
2013/10/14(星期一),4700,20,4200,20.0,5400.0,0.0,4400.0,0.0
2013/10/15(星期二),4610,90,4110,90.0,5400.0,0.0,4400.0,0.0
2013/10/16(星期三),4730,120,4230,120.0,5500.0,100.0,4500.0,100.0
2013/10/17(星期四),4730,0,4230,0.0,5500.0,0.0,4500.0,0.0
2013/10/18(星期五),4840,110,4340,110.0,5600.0,100.0,4600.0,100.0
2013/10/19(星期六),4820,20,4320,20.0,5700.0,100.0,4700.0,100.0
2013/10/21(星期一),4840,20,4340,20.0,5700.0,0.0,4700.0,0.0
2013/10/22(星期二),4830,10,4330,10.0,5700.0,0.0,4700.0,0.0
2013/10/23(星期三),4910,80,4410,80.0,5700.0,0.0,4700.0,0.0
2013/10/24(星期四),4900,10,4400,10.0,5700.0,0.0,4700.0,0.0
2013/10/25(星期五),4920,20,4420,20.0,5700.0,0.0,4700.0,0.0
2013/10/26(星期六),4930,10,4430,10.0,5700.0,0.0,4700.0,0.0
2013/10/28(星期一),4930,0,4430,0.0,5700.0,0.0,4700.0,0.0
2013/10/29(星期二),4920,10,4420,10.0,5800.0,100.0,4800.0,100.0
2013/10/30(星期三),4920,0,4420,0.0,5800.0,0.0,4800.0,0.0
2013/10/31(星期四),4910,10,4410,10.0,5800.0,0.0,4800.0,0.0
2013/11/01(星期五),4870,40,4370,40.0,5700.0,100.0,4700.0,100.0
2013/11/02(星期六),4820,50,4320,50.0,5700.0,0.0,4700.0,0.0
