日期,開盤,最高,最低,收盤,漲跌,漲%,成交量,成交金額,本益比
2011/10/12,320.00,332.00,317.50,329.00,9.00,2.81%,"13,200","4,303,358",21.8
2011/10/11,315.00,320.00,313.50,320.00,9.50,3.06%,"13,047","4,134,098",21.21
2011/10/07,330.00,330.00,310.50,310.50,-19.50,-5.91%,"22,553","7,159,819",20.58
2011/10/06,337.00,337.00,330.00,330.00,1.50,0.46%,"9,166","3,053,925",21.87
2011/10/05,329.00,333.00,322.50,328.50,1.50,0.46%,"8,988","2,942,494",21.77
2011/10/04,313.00,327.00,311.50,327.00,2.00,0.62%,"12,529","4,004,109",21.67
2011/10/03,332.00,333.50,320.00,325.00,-12.50,-3.70%,"11,894","3,885,083",21.54
2011/09/30,331.00,337.50,330.50,337.50,9.00,2.74%,"10,198","3,410,704",21.29
2011/09/29,329.00,335.50,326.50,328.50,-4.50,-1.35%,"10,085","3,340,944",20.73
2011/09/28,336.00,336.00,322.50,333.00,6.00,1.83%,"15,448","5,097,255",21.01
2011/09/27,326.00,327.00,320.00,327.00,21.00,6.86%,"16,126","5,252,785",20.63
2011/09/26,316.00,320.00,306.00,306.00,-18.00,-5.56%,"18,796","5,874,445",19.31
2011/09/23,338.50,339.00,324.00,324.00,-24.00,-6.90%,"26,734","8,837,356",20.44
2011/09/22,337.00,348.00,331.00,348.00,9.00,2.65%,"22,725","7,705,622",21.96
2011/09/21,336.00,341.00,331.00,339.00,12.50,3.83%,"32,915","11,088,353",21.39
2011/09/20,313.00,328.50,313.00,326.50,17.00,5.49%,"23,887","7,652,326",20.6
2011/09/19,309.00,314.50,307.00,309.50,-1.50,-0.48%,"10,735","3,336,261",19.53
2011/09/16,305.00,312.00,302.00,311.00,14.50,4.89%,"25,296","7,754,094",19.62
2011/09/15,290.00,297.50,287.00,296.50,17.00,6.08%,"20,034","5,877,568",18.71
2011/09/14,287.50,291.00,268.00,279.50,-4.00,-1.41%,"17,998","5,061,173",17.63
2011/09/13,282.00,286.50,281.00,283.50,1.00,0.35%,"8,348","2,368,976",17.89
2011/09/09,283.00,289.00,281.50,282.50,-1.00,-0.35%,"11,884","3,396,612",17.82
2011/09/08,285.00,285.50,281.00,283.50,1.00,0.35%,"11,106","3,148,524",17.89
2011/09/07,280.00,284.00,278.50,282.50,8.50,3.10%,"15,516","4,369,174",17.82
2011/09/06,280.00,281.00,273.50,274.00,-11.00,-3.86%,"19,262","5,338,146",17.29
2011/09/05,287.50,291.00,285.00,285.00,-8.50,-2.90%,"13,148","3,786,063",17.98
2011/09/02,290.00,296.00,288.00,293.50,3.50,1.21%,"12,992","3,799,477",18.52
2011/09/01,294.50,300.50,290.00,290.00,-1.50,-0.51%,"14,739","4,354,759",18.3
2011/08/31,293.00,294.00,286.50,291.50,1.50,0.52%,"12,124","3,525,118",18.39
2011/08/30,291.00,298.00,288.50,290.00,1.00,0.35%,"17,084","5,018,654",18.3
2011/08/29,292.50,292.50,287.50,289.00,-3.50,-1.20%,"11,909","3,452,343",13.74
2011/08/26,285.00,292.50,282.00,292.50,11.50,4.09%,"18,758","5,394,533",13.91
2011/08/25,285.00,291.50,281.00,281.00,1.00,0.36%,"23,231","6,659,625",13.36
2011/08/24,274.50,283.00,274.50,280.00,8.00,2.94%,"27,477","7,685,436",13.31
2011/08/23,270.00,273.00,264.00,272.00,3.00,1.12%,"17,296","4,654,750",12.93
2011/08/22,260.00,269.50,255.00,269.00,17.00,6.75%,"18,843","4,988,789",12.79
2011/08/19,250.00,257.00,246.00,252.00,-2.00,-0.79%,"13,046","3,283,673",11.98
2011/08/18,253.00,261.00,253.00,254.00,-2.00,-0.78%,"10,803","2,777,575",12.08
2011/08/17,262.50,265.00,255.50,256.00,-6.50,-2.48%,"10,565","2,731,722",12.17
2011/08/16,269.00,270.00,262.50,262.50,-4.00,-1.50%,"8,500","2,255,495",12.48
2011/08/15,265.00,267.50,261.00,266.50,9.50,3.70%,"8,913","2,360,035",12.67
2011/08/12,269.00,271.50,256.50,257.00,-7.00,-2.65%,"16,480","4,358,859",12.22
2011/08/11,252.50,264.50,252.50,264.00,8.00,3.13%,"20,312","5,274,092",12.55
2011/08/10,255.00,261.00,253.00,256.00,9.00,3.64%,"21,953","5,629,275",12.17
2011/08/09,221.00,247.00,221.00,247.00,16.00,6.93%,"23,448","5,539,620",11.75
2011/08/08,233.00,235.00,225.00,231.00,7.00,3.13%,"17,490","4,029,431",10.98
2011/08/05,221.00,232.00,221.00,224.00,-13.50,-5.68%,"25,368","5,715,995",10.65
2011/08/04,252.00,254.50,237.50,237.50,-14.00,-5.57%,"15,798","3,888,874",11.29
2011/08/03,252.50,255.50,250.00,251.50,-7.00,-2.71%,"13,579","3,436,298",11.96
2011/08/02,251.00,261.00,249.00,258.50,3.50,1.37%,"14,439","3,689,839",12.29
2011/08/01,261.00,263.00,254.50,255.00,-3.50,-1.35%,"11,379","2,928,978",12.13
2011/07/29,263.00,266.50,255.00,258.50,-7.50,-2.82%,"12,349","3,214,614",12.29
2011/07/28,268.00,272.50,266.00,266.00,-11.00,-3.97%,"15,858","4,260,362",12.65
2011/07/27,281.50,284.00,276.00,277.00,-4.00,-1.42%,"10,529","2,938,311",13.17
2011/07/26,275.00,281.00,273.50,281.00,10.50,3.88%,"11,259","3,135,545",13.36
2011/07/25,277.00,277.50,270.00,270.50,-6.50,-2.35%,"8,167","2,228,736",12.86
2011/07/22,281.00,285.00,275.00,277.00,6.00,2.21%,"16,362","4,584,155",13.17
2011/07/21,272.00,273.00,268.50,271.00,-1.00,-0.37%,"6,363","1,722,040",12.89
2011/07/20,265.50,274.50,263.50,272.00,12.50,4.82%,"16,498","4,457,756",12.93
2011/07/19,253.00,260.50,253.00,259.50,8.50,3.39%,"8,439","2,174,050",12.34
2011/07/18,261.00,261.00,251.00,251.00,-12.00,-4.56%,"9,379","2,398,929",11.94
2011/07/15,261.50,268.50,256.00,263.00,5.00,1.94%,"12,023","3,168,820",12.51
2011/07/14,258.00,259.00,253.50,258.00,11.00,4.45%,"16,600","4,262,010",12.27
2011/07/13,263.00,266.00,244.00,247.00,-15.00,-5.73%,"24,439","6,187,027",11.75
2011/07/12,267.00,268.50,261.00,262.00,-13.00,-4.73%,"17,073","4,559,155",12.46
2011/07/11,288.50,288.50,275.00,275.00,-13.50,-4.68%,"10,118","2,816,471",13.08
2011/07/08,291.00,294.50,287.50,288.50,-16.00,-5.25%,"15,336","4,460,531",13.72
2011/07/07,310.00,310.50,304.50,304.50,-4.50,-1.46%,"13,463","4,119,569",14.48
2011/07/06,309.00,311.50,308.50,309.00,0.00,0.00%,"6,476","2,002,975",14.69
2011/07/05,311.00,313.50,309.00,309.00,-5.00,-1.59%,"4,457","1,384,585",14.69
2011/07/04,315.00,316.00,307.00,314.00,0.50,0.16%,"6,839","2,129,698",14.93
2011/07/01,315.00,316.50,313.00,313.50,1.50,0.48%,"5,092","1,601,888",14.91
2011/06/30,317.50,319.00,311.00,312.00,-5.00,-1.58%,"6,602","2,080,085",14.84
2011/06/29,312.00,318.00,311.50,317.00,8.00,2.59%,"8,473","2,676,924",15.07
2011/06/28,312.00,314.00,309.00,309.00,-2.00,-0.64%,"4,342","1,350,243",14.69
2011/06/27,305.00,311.50,304.00,311.00,0.00,0.00%,"6,469","1,992,136",14.79
2011/06/24,319.00,319.00,311.00,311.00,-7.00,-2.20%,"9,257","2,900,305",14.79
2011/06/23,320.00,320.50,315.50,318.00,-3.00,-0.93%,"8,125","2,585,123",15.12
2011/06/22,319.00,322.00,315.00,321.00,9.00,2.88%,"12,902","4,112,656",15.26
2011/06/21,301.50,312.00,300.00,312.00,17.00,5.76%,"13,515","4,160,597",14.84
2011/06/20,305.00,305.00,295.00,295.00,-6.50,-2.16%,"5,287","1,580,496",14.03
2011/06/17,300.00,302.00,298.00,301.50,4.00,1.34%,"6,791","2,038,421",14.34
2011/06/16,301.00,301.00,297.50,297.50,-6.50,-2.14%,"8,913","2,664,186",14.15
2011/06/15,306.00,311.00,303.50,304.00,0.00,0.00%,"9,007","2,764,185",14.46
2011/06/14,303.00,305.00,302.50,304.00,2.00,0.66%,"5,352","1,625,286",14.46
2011/06/13,304.00,305.50,301.50,302.00,-4.00,-1.31%,"7,658","2,317,118",14.36
2011/06/10,313.00,313.00,306.00,306.00,-6.50,-2.08%,"10,261","3,157,927",14.55
2011/06/09,314.00,316.50,310.00,312.50,-3.50,-1.11%,"4,886","1,529,974",14.86
2011/06/08,314.50,318.00,312.00,316.00,2.50,0.80%,"6,745","2,128,847",15.03
2011/06/07,315.50,319.00,310.00,313.50,-6.00,-1.88%,"7,198","2,249,720",14.91
2011/06/03,322.50,324.00,319.00,319.50,-1.00,-0.31%,"3,500","1,125,882",15.19
2011/06/02,327.00,329.00,320.00,320.50,-9.50,-2.88%,"7,109","2,304,822",15.24
2011/06/01,322.00,331.00,322.00,330.00,10.00,3.13%,"8,691","2,845,738",15.69
2011/05/31,320.00,322.00,318.00,320.00,3.00,0.95%,"7,353","2,355,225",15.22
2011/05/30,314.50,319.00,312.00,317.00,7.50,2.42%,"6,179","1,950,695",15.07
2011/05/27,307.50,313.50,307.50,309.50,2.00,0.65%,"8,553","2,651,745",14.72
2011/05/26,314.00,314.50,305.50,307.50,-2.50,-0.81%,"7,357","2,275,979",14.62
2011/05/25,313.00,317.50,310.00,310.00,-4.00,-1.27%,"5,024","1,571,617",14.74
2011/05/24,314.00,323.00,314.00,314.00,4.00,1.29%,"7,612","2,414,032",14.93
2011/05/23,312.50,314.50,310.00,310.00,-8.00,-2.52%,"9,455","2,944,281",14.74
2011/05/20,329.00,330.00,318.00,318.00,-12.00,-3.64%,"8,679","2,804,656",15.12
2011/05/19,340.00,342.00,328.50,330.00,-10.00,-2.94%,"6,644","2,226,216",15.69
2011/05/18,336.00,340.00,336.00,340.00,5.50,1.64%,"4,107","1,389,159",16.17
2011/05/17,342.00,344.50,334.50,334.50,-11.00,-3.18%,"11,974","4,047,472",15.91
2011/05/16,355.00,357.00,345.50,345.50,-7.00,-1.99%,"5,443","1,907,545",16.43
2011/05/13,352.00,362.00,349.00,352.50,0.00,0.00%,"8,615","3,060,491",16.76
2011/05/12,348.00,354.00,347.50,352.50,2.50,0.71%,"5,292","1,858,372",16.76
2011/05/11,354.00,358.50,350.00,350.00,-2.50,-0.71%,"6,421","2,269,886",16.64
2011/05/10,358.00,358.00,352.50,352.50,-7.50,-2.08%,"6,612","2,344,086",16.76
2011/05/09,348.50,362.50,348.00,360.00,12.50,3.60%,"16,802","6,009,594",17.12
2011/05/06,347.50,347.50,341.50,347.50,0.00,0.00%,"7,285","2,511,360",16.52
2011/05/05,347.00,348.50,340.50,347.50,3.50,1.02%,"12,781","4,425,208",16.52
2011/05/04,343.00,347.00,340.00,344.00,6.50,1.93%,"11,975","4,123,453",16.35
2011/05/03,322.50,338.50,321.00,337.50,21.00,6.64%,"16,697","5,524,776",16.04
2011/04/29,314.00,321.00,311.00,316.50,2.00,0.64%,"5,942","1,879,101",9.7
2011/04/28,321.00,323.50,314.00,314.50,-6.00,-1.87%,"6,097","1,936,413",9.64
2011/04/27,318.00,329.00,318.00,320.50,7.50,2.40%,"11,087","3,592,165",9.83
2011/04/26,303.50,313.50,301.00,313.00,7.50,2.45%,"5,488","1,697,301",9.6
2011/04/25,312.00,314.00,305.50,305.50,-5.50,-1.77%,"3,051","944,604",9.37
2011/04/22,313.00,316.00,311.00,311.00,-3.50,-1.11%,"3,520","1,101,129",9.53
2011/04/21,314.00,316.50,311.00,314.50,6.50,2.11%,"5,403","1,697,617",9.64
2011/04/20,310.00,312.00,303.50,308.00,-1.00,-0.32%,"9,091","2,799,668",9.44
2011/04/19,315.00,316.00,308.00,309.00,-11.00,-3.44%,"10,937","3,393,539",9.47
2011/04/18,336.00,337.50,319.50,320.00,-16.00,-4.76%,"9,230","3,018,668",9.81
2011/04/15,337.00,342.50,336.00,336.00,-3.00,-0.88%,"4,238","1,434,656",10.3
2011/04/14,346.00,346.00,337.00,339.00,-8.50,-2.45%,"6,988","2,377,996",10.39
2011/04/13,345.00,348.00,341.50,347.50,1.50,0.43%,"2,931","1,011,552",10.65
2011/04/12,351.00,352.00,346.00,346.00,-8.00,-2.26%,"3,197","1,113,286",10.61
2011/04/11,350.00,354.00,346.00,354.00,4.00,1.14%,"4,397","1,542,025",10.85
2011/04/08,351.00,352.00,347.50,350.00,-1.00,-0.28%,"4,442","1,555,027",10.73
2011/04/07,352.00,352.00,346.50,351.00,1.50,0.43%,"5,767","2,015,902",10.76
2011/04/06,347.00,353.00,345.00,349.50,6.50,1.90%,"14,311","5,007,182",10.71
2011/04/01,339.50,343.00,337.00,343.00,5.00,1.48%,"3,894","1,324,267",10.52
2011/03/31,335.50,338.00,332.00,338.00,2.50,0.75%,"5,211","1,748,669",10.36
2011/03/30,341.00,342.50,335.50,335.50,-5.50,-1.61%,"5,382","1,815,222",10.29
2011/03/29,340.50,347.00,340.50,341.00,0.50,0.15%,"4,678","1,606,335",10.45
2011/03/28,341.00,345.00,340.50,340.50,-2.50,-0.73%,"2,500","855,168",10.44
2011/03/25,346.00,348.00,343.00,343.00,0.50,0.15%,"4,089","1,410,779",10.52
2011/03/24,350.00,351.50,342.50,342.50,-5.50,-1.58%,"5,420","1,871,159",10.5
2011/03/23,350.00,352.00,347.00,348.00,0.00,0.00%,"5,242","1,831,355",10.67
2011/03/22,344.00,355.00,344.00,348.00,7.00,2.05%,"7,562","2,649,393",10.67
2011/03/21,346.50,346.50,341.00,341.00,-5.50,-1.59%,"3,706","1,272,723",10.45
2011/03/18,350.00,350.00,341.00,346.50,2.50,0.73%,"8,368","2,892,297",10.62
2011/03/17,329.00,350.00,325.00,344.00,15.50,4.72%,"14,072","4,810,310",10.55
2011/03/16,326.00,328.50,321.00,328.50,10.00,3.14%,"6,134","1,996,624",10.07
2011/03/15,336.00,341.00,312.50,318.50,-17.50,-5.21%,"11,609","3,753,119",9.76
2011/03/14,341.00,341.00,332.00,336.00,-9.00,-2.61%,"5,222","1,758,879",10.3
2011/03/11,346.00,347.00,342.00,345.00,-3.00,-0.86%,"4,799","1,654,525",10.58
2011/03/10,344.50,348.00,341.00,348.00,5.00,1.46%,"6,240","2,150,924",10.67
2011/03/09,348.00,349.50,343.00,343.00,2.00,0.59%,"6,965","2,410,872",10.52
2011/03/08,332.00,344.00,332.00,341.00,9.00,2.71%,"6,350","2,160,500",10.45
2011/03/07,331.00,334.00,328.50,332.00,-3.50,-1.04%,"5,205","1,723,917",10.18
2011/03/04,344.00,344.00,335.00,335.50,-5.00,-1.47%,"5,695","1,929,653",10.29
2011/03/03,344.00,344.00,337.00,340.50,-5.00,-1.45%,"8,847","3,012,400",10.44
2011/03/02,332.00,350.00,332.00,345.50,17.50,5.34%,"14,090","4,843,386",10.59
2011/03/01,334.00,339.00,328.00,328.00,-6.00,-1.80%,"8,183","2,729,019",10.06
2011/02/25,337.00,339.50,328.00,334.00,0.00,0.00%,"9,076","3,030,640",10.24
2011/02/24,336.00,341.50,334.00,334.00,0.00,0.00%,"4,864","1,639,614",10.24
2011/02/23,331.50,342.00,331.50,334.00,2.50,0.75%,"8,758","2,950,366",10.24
2011/02/22,333.00,334.50,325.50,331.50,-7.50,-2.21%,"8,588","2,835,035",10.16
2011/02/21,344.00,345.00,339.00,339.00,-4.00,-1.17%,"4,951","1,685,950",10.39
2011/02/18,342.00,345.00,341.00,343.00,4.00,1.18%,"4,559","1,563,151",10.52
2011/02/17,350.00,351.00,339.00,339.00,-9.00,-2.59%,"7,585","2,598,267",10.39
2011/02/16,351.50,353.50,347.50,348.00,-3.50,-1.00%,"5,014","1,750,055",10.67
2011/02/15,350.00,356.50,346.50,351.50,3.50,1.01%,"6,713","2,366,519",10.78
2011/02/14,350.00,352.50,348.00,348.00,3.00,0.87%,"6,010","2,101,482",10.67
2011/02/11,354.00,354.00,340.00,345.00,-8.50,-2.40%,"10,996","3,813,695",10.58
2011/02/10,346.00,357.00,346.00,353.50,8.00,2.32%,"11,971","4,225,276",10.84
2011/02/09,361.00,361.50,345.00,345.50,-23.00,-6.24%,"23,429","8,275,571",10.59
2011/02/08,380.00,380.00,368.50,368.50,-27.50,-6.94%,"20,472","7,574,309",11.3
2011/01/28,404.00,404.00,396.00,396.00,-10.00,-2.46%,"9,906","3,943,188",12.14
2011/01/27,403.00,411.50,402.00,406.00,5.00,1.25%,"7,580","3,092,550",12.45
2011/01/26,400.00,402.50,398.00,401.00,5.00,1.26%,"2,968","1,188,128",12.29
2011/01/25,400.00,402.00,396.00,396.00,2.00,0.51%,"3,533","1,409,583",12.14
2011/01/24,396.00,402.50,394.00,394.00,-1.50,-0.38%,"3,269","1,298,369",12.08
2011/01/21,391.00,397.00,390.00,395.50,-2.50,-0.63%,"3,647","1,437,185",12.12
2011/01/20,398.00,403.50,397.50,398.00,-3.50,-0.87%,"4,242","1,663,886",12.2
2011/01/19,404.50,406.00,398.50,401.50,1.50,0.38%,"4,738","1,902,991",12.31
2011/01/18,395.50,405.00,395.00,400.00,2.50,0.63%,"4,194","1,682,541",12.26
2011/01/17,405.00,405.00,397.50,397.50,-8.00,-1.97%,"6,784","2,714,280",12.19
2011/01/14,411.00,411.50,403.50,405.50,-5.50,-1.34%,"5,575","2,266,821",12.43
2011/01/13,415.00,417.50,410.50,411.00,-4.00,-0.96%,"8,590","3,502,447",12.6
2011/01/12,408.00,416.00,406.00,415.00,17.00,4.27%,"12,243","5,051,022",12.72
2011/01/11,390.00,401.00,389.00,398.00,13.00,3.38%,"8,616","3,415,311",12.2
2011/01/10,385.00,385.50,378.00,385.00,-5.00,-1.28%,"6,863","2,628,486",11.8
2011/01/07,409.00,409.00,385.00,390.00,-21.00,-5.11%,"21,252","8,397,624",11.96
2011/01/06,421.00,421.50,407.50,411.00,-9.00,-2.14%,"7,965","3,279,385",12.6
2011/01/05,421.50,424.00,418.00,420.00,2.00,0.48%,"9,170","3,864,159",12.88
2011/01/04,421.00,423.50,418.00,418.00,3.00,0.72%,"6,887","2,897,280",12.81
2011/01/03,421.50,422.50,414.00,415.00,-2.50,-0.60%,"4,764","1,986,414",12.72
2010/12/31,410.00,421.50,409.00,417.50,10.00,2.45%,"6,674","2,775,192",12.8
2010/12/30,412.00,414.00,407.00,407.50,-2.50,-0.61%,"5,668","2,319,510",12.49
2010/12/29,415.00,417.50,410.00,410.00,-4.00,-0.97%,"6,311","2,604,620",12.57
2010/12/28,413.50,418.50,411.00,414.00,1.00,0.24%,"6,104","2,532,717",12.69
2010/12/27,423.00,424.00,412.00,413.00,-10.50,-2.48%,"8,432","3,510,260",12.66
2010/12/24,433.50,435.00,423.50,423.50,-8.00,-1.85%,"6,707","2,865,638",12.98
2010/12/23,430.00,433.00,426.00,431.50,3.00,0.70%,"5,122","2,201,504",13.23
2010/12/22,434.00,436.00,428.00,428.50,-5.50,-1.27%,"8,917","3,835,665",13.14
2010/12/21,435.00,435.00,430.50,434.00,4.00,0.93%,"4,562","1,976,537",13.3
2010/12/20,437.00,437.00,428.00,430.00,-2.00,-0.46%,"6,308","2,721,629",13.18
2010/12/17,426.00,436.00,424.50,432.00,10.50,2.49%,"11,475","4,937,300",13.24
2010/12/16,428.00,428.00,421.00,421.50,-5.50,-1.29%,"5,984","2,533,637",12.92
2010/12/15,433.00,434.50,423.00,427.00,-4.00,-0.93%,"7,888","3,367,597",13.09
2010/12/14,431.00,436.50,427.00,431.00,3.00,0.70%,"13,759","5,944,819",13.21
2010/12/13,421.00,429.50,418.50,428.00,10.00,2.39%,"8,286","3,528,069",13.12
2010/12/10,426.00,429.00,416.00,418.00,-8.00,-1.88%,"9,570","4,025,099",12.81
2010/12/09,430.00,431.50,425.50,426.00,2.00,0.47%,"9,425","4,034,131",13.06
2010/12/08,420.00,432.50,420.00,424.00,4.50,1.07%,"12,966","5,541,688",13
2010/12/07,419.00,422.00,415.00,419.50,-4.00,-0.94%,"9,579","4,007,407",12.86
2010/12/06,430.00,433.50,423.00,423.50,1.00,0.24%,"21,020","8,993,586",12.98
2010/12/03,402.00,422.50,402.00,422.50,27.50,6.96%,"32,648","13,503,348",12.95
2010/12/02,395.00,402.00,394.00,395.00,3.50,0.89%,"10,379","4,127,516",12.11
2010/12/01,391.50,395.50,390.00,391.50,1.00,0.26%,"6,347","2,487,050",12
2010/11/30,396.00,401.50,390.50,390.50,-4.50,-1.14%,"9,801","3,877,468",11.97
2010/11/29,401.00,403.50,395.00,395.00,-3.00,-0.75%,"7,728","3,068,601",12.11
2010/11/26,402.00,406.00,398.00,398.00,1.00,0.25%,"10,176","4,090,295",12.2
2010/11/25,403.00,404.00,395.00,397.00,-3.00,-0.75%,"9,713","3,872,648",12.17
2010/11/24,399.00,405.00,399.00,400.00,1.00,0.25%,"12,049","4,845,372",12.26
2010/11/23,398.00,410.00,398.00,399.00,3.00,0.76%,"24,230","9,779,383",12.23
2010/11/22,384.00,396.00,381.50,396.00,13.50,3.53%,"11,765","4,572,522",12.14
2010/11/19,382.00,388.00,381.00,382.50,2.00,0.53%,"8,366","3,217,243",11.73
2010/11/18,385.00,387.00,380.00,380.50,-2.50,-0.65%,"7,465","2,813,402",11.66
2010/11/17,383.00,387.00,381.00,383.00,-2.00,-0.52%,"5,559","2,132,940",11.74
2010/11/16,382.00,393.00,382.00,385.00,5.00,1.32%,"8,804","3,417,110",11.8
2010/11/15,378.00,384.00,378.00,380.00,2.00,0.53%,"4,657","1,775,268",11.65
2010/11/12,381.00,381.50,376.50,378.00,-4.00,-1.05%,"6,552","2,484,396",11.59
2010/11/11,381.00,387.00,381.00,382.00,1.00,0.26%,"6,450","2,475,437",11.71
2010/11/10,384.50,385.00,380.50,381.00,-1.50,-0.39%,"6,594","2,521,353",11.68
2010/11/09,385.00,391.00,382.00,382.50,-2.50,-0.65%,"6,257","2,415,211",11.73
2010/11/08,391.00,393.00,385.00,385.00,-11.00,-2.78%,"10,593","4,100,102",11.8
2010/11/05,408.00,408.00,396.00,396.00,-6.00,-1.49%,"14,875","5,946,622",12.14
2010/11/04,397.00,408.00,396.00,402.00,9.00,2.29%,"12,690","5,118,550",12.32
2010/11/03,390.00,397.00,385.00,393.00,5.50,1.42%,"13,681","5,365,303",12.05
2010/11/02,388.00,391.00,380.00,387.50,-6.00,-1.52%,"15,189","5,849,656",11.88
2010/11/01,380.00,399.00,380.00,393.50,8.50,2.21%,"14,518","5,681,196",10.63
2010/10/29,389.50,391.00,384.50,385.00,-6.00,-1.53%,"7,817","3,023,729",10.4
2010/10/28,385.00,392.00,385.00,391.00,8.00,2.09%,"8,636","3,364,233",10.56
2010/10/27,391.00,392.00,382.50,383.00,-10.00,-2.54%,"8,173","3,159,225",10.35
2010/10/26,396.00,396.50,390.00,393.00,-2.00,-0.51%,"4,278","1,680,229",10.62
2010/10/25,390.00,396.50,389.00,395.00,8.00,2.07%,"6,583","2,589,838",10.67
2010/10/22,392.50,392.50,382.50,387.00,0.00,0.00%,"7,147","2,771,465",10.46
2010/10/21,394.00,395.00,386.00,387.00,-5.50,-1.40%,"9,436","3,675,094",10.46
2010/10/20,380.00,394.00,378.50,392.50,12.00,3.15%,"11,725","4,559,846",10.61
2010/10/19,376.00,388.00,372.00,380.50,4.50,1.20%,"11,007","4,203,866",10.28
2010/10/18,390.00,392.50,376.00,376.00,-14.00,-3.59%,"13,683","5,224,026",10.16
2010/10/15,401.00,403.00,390.00,390.00,-14.00,-3.47%,"13,375","5,272,925",10.54
2010/10/14,409.00,412.00,404.00,404.00,-1.00,-0.25%,"9,368","3,823,730",10.92
2010/10/13,401.00,407.00,401.00,405.00,4.00,1.00%,"9,211","3,718,080",10.94
2010/10/12,410.00,413.00,401.00,401.00,-9.00,-2.20%,"10,008","4,050,300",10.83
2010/10/11,410.00,414.50,408.50,410.00,0.00,0.00%,"6,473","2,663,138",11.08
2010/10/08,414.50,416.00,401.50,410.00,-4.50,-1.09%,"19,542","7,956,982",11.08
2010/10/07,412.50,419.00,412.00,414.50,2.00,0.48%,"9,756","4,047,353",11.2
2010/10/06,424.00,424.00,412.50,412.50,-3.00,-0.72%,"11,858","4,945,219",11.15
2010/10/05,423.00,425.00,412.00,415.50,-12.50,-2.92%,"15,658","6,549,409",11.23
2010/10/04,449.00,449.00,423.00,428.00,-21.00,-4.68%,"14,274","6,214,366",11.56
2010/10/01,437.00,449.00,430.50,449.00,10.00,2.28%,"13,577","5,981,472",12.13
2010/09/30,451.00,452.00,438.00,439.00,-10.00,-2.23%,"10,386","4,608,119",11.86
2010/09/29,458.00,458.50,448.00,449.00,-5.50,-1.21%,"9,430","4,255,494",12.13
2010/09/28,454.00,463.00,454.00,454.50,2.50,0.55%,"8,343","3,819,592",12.28
2010/09/27,450.00,455.00,446.50,452.00,6.00,1.35%,"8,432","3,800,962",12.21
2010/09/24,460.00,463.50,445.00,446.00,-19.00,-4.09%,"17,365","7,863,728",12.05
2010/09/23,472.00,472.00,464.00,465.00,-7.00,-1.48%,"10,978","5,124,370",12.56
2010/09/21,475.50,483.00,472.00,472.00,-1.50,-0.32%,"8,682","4,129,364",12.75
2010/09/20,476.00,477.50,473.00,473.50,-5.00,-1.04%,"6,068","2,883,122",12.79
2010/09/17,480.00,488.50,475.00,478.50,3.50,0.74%,"12,131","5,846,815",12.93
2010/09/16,478.00,479.50,470.50,475.00,-3.00,-0.63%,"8,188","3,893,533",12.83
2010/09/15,492.00,494.00,476.50,478.00,-7.00,-1.44%,"13,712","6,634,069",12.92
2010/09/14,484.50,498.50,484.50,485.00,5.00,1.04%,"14,947","7,341,243",13.1
2010/09/13,479.50,483.00,472.00,480.00,5.00,1.05%,"9,156","4,384,171",12.97
2010/09/10,466.00,476.00,460.00,475.00,13.50,2.93%,"8,255","3,869,266",12.83
2010/09/09,470.00,474.50,461.50,461.50,-5.50,-1.18%,"6,984","3,260,046",12.47
2010/09/08,473.00,479.50,467.00,467.00,-5.00,-1.06%,"6,758","3,187,974",12.62
2010/09/07,480.50,483.00,472.00,472.00,-5.00,-1.05%,"7,498","3,587,065",12.75
2010/09/06,480.50,484.00,475.00,477.00,2.00,0.42%,"10,208","4,897,054",12.89
2010/09/03,452.00,476.00,452.00,475.00,30.00,6.74%,"20,591","9,694,807",12.83
2010/09/02,445.00,445.50,441.50,445.00,7.50,1.71%,"5,906","2,623,924",12.02
2010/09/01,436.50,440.50,433.00,437.50,1.00,0.23%,"7,202","3,151,805",11.82
2010/08/31,430.50,441.50,428.00,436.50,1.00,0.23%,"6,214","2,699,683",11.76
2010/08/30,435.00,436.50,428.00,435.50,-1.00,-0.23%,"6,882","2,973,440",11.73
2010/08/27,441.00,444.00,433.00,436.50,-1.50,-0.34%,"4,940","2,160,976",11.76
2010/08/26,433.00,443.50,433.00,438.00,7.00,1.62%,"4,825","2,115,114",11.72
2010/08/25,446.00,446.00,431.00,431.00,-16.00,-3.58%,"10,437","4,559,374",11.53
2010/08/24,453.00,456.00,447.00,447.00,-1.00,-0.22%,"4,430","1,997,262",11.96
2010/08/23,450.00,455.00,446.00,448.00,-5.00,-1.10%,"5,790","2,608,105",11.99
2010/08/20,457.00,461.50,453.00,453.00,-5.00,-1.09%,"4,224","1,927,751",12.12
2010/08/19,457.00,461.50,456.00,458.00,1.00,0.22%,"5,570","2,557,592",12.25
2010/08/18,460.00,463.00,455.00,457.00,1.00,0.22%,"9,810","4,497,679",12.23
2010/08/17,461.50,465.00,456.00,456.00,-4.00,-0.87%,"5,428","2,497,838",12.2
2010/08/16,459.00,463.50,454.00,460.00,0.00,0.00%,"4,961","2,272,152",12.31
2010/08/13,459.00,464.00,457.50,460.00,1.00,0.22%,"7,128","3,286,813",12.31
2010/08/12,460.00,460.00,452.50,459.00,4.00,0.88%,"6,139","2,805,865",12.28
